,purchase_date,item_name,item_price,customer_name
968,2019-06-26 14:31:00,상품I,900.0,김이안
1711,2019-06-25 07:31:00,상품I,900.0,김유진
218,2019-01-25 19:02:00,상품I,900.0,김주호
2591,2019-07-24 21:04:00,상품I,900.0,김주현
1766,2019-06-22 09:14:00,상품I,900.0,김도원
1644,2019-07-05 22:02:00,상품I,900.0,김지환
269,2019-07-22 09:18:00,상품I,900.0,김범준
1399,2019-04-19 18:20:00,상품I,900.0,김하민
1034,2019-05-25 17:26:00,상품I,900.0,김태영
2661,2019-01-29 12:21:00,상품I,900.0,김준영
2633,2019-03-05 21:18:00,상품I,900.0,김주원
2499,2019-06-11 04:51:00,상품I,900.0,김지완
1594,2019-03-06 06:59:00,상품I,900.0,김지우
1628,2019-06-12 10:17:00,상품I,900.0,김은율
1255,2019-02-17 18:37:00,상품I,900.0,김성우
2517,2019-02-23 14:38:00,상품I,900.0,김주호
1464,2019-03-18 03:18:00,상품I,900.0,김수현
1586,2019-06-12 22:11:00,상품I,,김태양
2478,2019-06-06 14:21:00,상품I,,김정후
2516,2019-06-08 04:35:00,상품I,900.0,김태윤
1553,2019-06-10 17:48:00,상품I,900.0,김성민
1465,2019-01-26 08:04:00,상품I,900.0,김수호
2557,2019-07-16 02:39:00,상품I,900.0,김시온
1333,2019-03-09 20:15:00,상품I,900.0,김상민
1040,2019-02-02 21:22:00,상품I,,김영준
1796,2019-01-04 21:26:00,상품I,900.0,김민석
2208,2019-07-22 16:22:00,상품I,,김시윤
352,2019-07-05 14:39:00,상품I,900.0,김지훈
1142,2019-01-10 16:33:00,상품I,900.0,김현우
1022,2019-03-04 17:32:00,상품I,900.0,김준영
87,2019-04-15 18:12:00,상품I,900.0,김재우
1512,2019-02-11 03:14:00,상품I,900.0,김은성
1420,2019-07-17 17:56:00,상품I,900.0,김승윤
1421,2019-07-14 06:42:00,상품I,900.0,김주안
63,2019-06-25 16:31:00,상품I,,김재훈
2445,2019-04-09 11:33:00,상품I,900.0,김수호
1065,2019-04-19 23:56:00,상품I,900.0,김지성
2744,2019-03-14 09:52:00,상품I,900.0,김성민
1657,2019-01-21 12:41:00,상품I,900.0,김지호
1496,2019-05-16 21:50:00,상품I,900.0,김서후
54,2019-04-19 18:15:00,상품I,900.0,김지우
1538,2019-04-04 01:53:00,상품I,900.0,김현석
1539,2019-04-21 19:10:00,상품I,900.0,김규민
2680,2019-04-30 21:08:00,상품I,900.0,김연준
1662,2019-04-30 21:26:00,상품I,,김재윤
1747,2019-05-10 07:27:00,상품I,900.0,김정원
2629,2019-06-22 08:42:00,상품I,900.0,김주호
2423,2019-05-14 17:14:00,상품I,,김승윤
2737,2019-01-09 01:40:00,상품I,900.0,김승후
1109,2019-05-02 03:07:00,상품I,900.0,김연준
2738,2019-02-09 18:08:00,상품I,900.0,김승환
1110,2019-04-20 04:37:00,상품I,900.0,김은혁
1098,2019-06-22 03:44:00,상품I,900.0,김도윤
2674,2019-05-07 18:44:00,상품I,900.0,김하율
1079,2019-01-13 23:23:00,상품I,900.0,김서윤
1714,2019-01-08 10:22:00,상품I,900.0,김대현
1232,2019-04-20 20:27:00,상품I,,김수혁
359,2019-06-20 12:38:00,상품I,900.0,김동현
2129,2019-01-12 16:49:00,상품J,1000.0,김현석
1117,2019-04-11 22:21:00,상품J,1000.0,김은성
397,2019-01-29 22:01:00,상품J,1000.0,김윤우
467,2019-01-19 03:04:00,상품J,1000.0,김수현
2531,2019-06-17 10:26:00,상품J,1000.0,김승윤
225,2019-03-02 19:49:00,상품J,1000.0,김태경
2229,2019-07-09 23:55:00,상품J,,김시온
1782,2019-06-26 01:54:00,상품J,1000.0,김은호
541,2019-01-30 01:07:00,상품J,1000.0,김찬영
220,2019-06-15 10:43:00,상품J,1000.0,김지율
1093,2019-01-21 00:34:00,상품J,1000.0,김수혁
1384,2019-07-01 01:09:00,상품J,1000.0,김하랑
1376,2019-05-21 01:30:00,상품J,1000.0,김지혁
891,2019-03-10 01:46:00,상품J,1000.0,김주현
464,2019-04-28 15:19:00,상품J,1000.0,김재호
1052,2019-06-03 12:10:00,상품J,1000.0,김은혁
565,2019-03-18 20:22:00,상품J,1000.0,김재희
1522,2019-05-17 20:24:00,상품J,1000.0,김성현
2763,2019-07-11 18:05:00,상품J,1000.0,김지오
2369,2019-03-19 16:33:00,상품J,1000.0,김지용
1153,2019-07-15 22:51:00,상품J,1000.0,김시환
2106,2019-06-20 17:47:00,상품J,1000.0,김태영
2859,2019-06-08 12:03:00,상품J,1000.0,김서윤
2042,2019-06-08 07:07:00,상품J,1000.0,김진우
989,2019-03-18 02:54:00,상품J,1000.0,김태영
955,2019-01-10 21:39:00,상품J,1000.0,김민서
914,2019-02-25 16:24:00,상품J,1000.0,김태윤
221,2019-03-27 23:49:00,상품J,1000.0,김은우
462,2019-04-03 22:51:00,상품J,1000.0,김준영
912,2019-06-12 00:11:00,상품J,1000.0,김은성
1969,2019-04-06 18:09:00,상품J,1000.0,김주혁
1438,2019-06-15 00:31:00,상품J,1000.0,김시현
2150,2019-07-01 02:53:00,상품J,,김대현
1899,2019-07-05 17:43:00,상품J,1000.0,김원준
2370,2019-02-15 14:20:00,상품J,1000.0,김성훈
2831,2019-03-25 06:01:00,상품J,1000.0,김태훈
1408,2019-05-09 00:35:00,상품J,,김우현
2963,2019-04-16 16:13:00,상품J,1000.0,김하율
2765,2019-04-21 16:30:00,상품J,1000.0,김시환
1535,2019-06-26 09:45:00,상품J,1000.0,김우찬
2154,2019-02-23 14:15:00,상품J,1000.0,김승유
560,2019-05-20 10:08:00,상품J,1000.0,김우빈
2142,2019-07-02 12:29:00,상품J,,김도율
2542,2019-06-02 19:00:00,상품J,1000.0,김지완
1054,2019-05-19 01:58:00,상품J,1000.0,김성우
940,2019-01-16 02:18:00,상품J,1000.0,김지오
2761,2019-03-04 17:24:00,상품J,,김재원
1137,2019-07-15 11:38:00,상품J,1000.0,김지훈
1872,2019-07-29 23:14:00,상품J,1000.0,김태현
1723,2019-04-30 03:42:00,상품J,1000.0,김시훈
2814,2019-02-11 03:01:00,상품J,,김지한
2183,2019-06-15 13:02:00,상품J,1000.0,김재현
1750,2019-03-11 02:08:00,상품J,1000.0,김원준
1745,2019-03-17 09:43:00,상품J,1000.0,김지환
2241,2019-04-02 13:51:00,상품J,1000.0,김지원
394,2019-05-02 19:17:00,상품J,1000.0,김준형
2176,2019-02-08 11:14:00,상품J,1000.0,김수현
2496,2019-06-19 07:16:00,상품J,1000.0,김태우
1979,2019-02-19 16:07:00,상품J,,김시율
716,2019-07-31 10:23:00,상품J,1000.0,김규민
2092,2019-01-01 15:47:00,상품J,1000.0,김동욱
74,2019-06-17 02:32:00,상품J,1000.0,김태민
982,2019-03-28 18:22:00,상품J,1000.0,김우주
1928,2019-01-09 23:02:00,상품J,1000.0,김서후
848,2019-07-09 17:04:00,상품J,1000.0,김태인
845,2019-07-30 09:08:00,상품J,1000.0,김태양
1932,2019-06-21 10:42:00,상품J,1000.0,김도원
666,2019-07-09 12:15:00,상품J,1000.0,김준석
2085,2019-01-19 16:56:00,상품J,,김성민
344,2019-01-28 10:23:00,상품J,1000.0,김준호
1701,2019-07-16 09:34:00,상품J,,김예성
2637,2019-07-11 20:25:00,상품J,1000.0,김우빈
1567,2019-02-24 23:31:00,상품J,1000.0,김성윤
695,2019-01-18 04:19:00,상품J,1000.0,김경민
1035,2019-04-13 00:19:00,상품J,1000.0,김태훈
1691,2019-02-15 02:15:00,상품J,1000.0,김도하
830,2019-06-26 04:00:00,상품J,1000.0,김유빈
2507,2019-07-07 09:51:00,상품J,1000.0,김지오
2442,2019-01-06 16:19:00,상품J,1000.0,김유빈
1825,2019-04-23 20:39:00,상품J,1000.0,김호준
2766,2019-07-07 10:31:00,상품J,1000.0,김태경
2048,2019-03-02 00:44:00,상품J,1000.0,김준서
1297,2019-02-15 20:50:00,상품J,1000.0,김시율
1280,2019-02-21 10:04:00,상품J,1000.0,김민우
286,2019-05-20 12:16:00,상품J,1000.0,김동현
1547,2019-07-11 07:01:00,상품J,,김준후
2932,2019-06-14 21:48:00,상품J,1000.0,김하윤
840,2019-06-27 11:24:00,상품J,1000.0,김도윤
2190,2019-02-05 17:26:00,상품J,1000.0,김찬영
2653,2019-03-28 10:55:00,상품J,,김민서
281,2019-01-30 06:49:00,상품J,1000.0,김가온
2198,2019-05-16 18:31:00,상품J,1000.0,김준후
2871,2019-02-13 09:17:00,상품J,1000.0,김태양
1617,2019-02-08 07:02:00,상품J,1000.0,김서율
168,2019-07-10 16:09:00,상품J,1000.0,김서후
790,2019-01-10 02:06:00,상품J,1000.0,김강민
998,2019-01-25 14:35:00,상품J,1000.0,김태양
1619,2019-06-23 02:00:00,상품J,1000.0,김주혁
1224,2019-02-04 13:22:00,상품J,1000.0,김주호
2658,2019-06-27 13:43:00,상품J,1000.0,김재훈
2302,2019-05-26 08:01:00,상품J,1000.0,김도윤
777,2019-07-20 23:37:00,상품J,1000.0,김성우
2453,2019-07-10 15:01:00,상품J,1000.0,김태영
2376,2019-04-20 06:26:00,상품J,1000.0,김준형
739,2019-04-09 03:38:00,상품J,1000.0,김지성
2943,2019-03-25 18:43:00,상품J,1000.0,김민서
1959,2019-05-26 22:51:00,상품J,1000.0,김재훈
2503,2019-03-20 07:55:00,상품J,1000.0,김지용
2211,2019-07-13 17:23:00,상품J,1000.0,김재희
2212,2019-06-19 20:07:00,상품J,,김현승
1292,2019-04-28 14:54:00,상품J,1000.0,김현성
2311,2019-07-22 08:49:00,상품J,,김준우
1429,2019-03-21 07:53:00,상품J,1000.0,김성빈
428,2019-06-20 09:00:00,상품J,,김연준
2890,2019-01-18 20:25:00,상품J,1000.0,김지율
2569,2019-05-23 16:40:00,상품J,,김지후
37,2019-03-22 11:16:00,상품K,1100.0,김성윤
1955,2019-04-11 11:51:00,상품K,1100.0,김지민
1685,2019-05-09 16:20:00,상품K,1100.0,김태인
1915,2019-05-20 19:05:00,상품K,1100.0,김지환
1739,2019-06-09 23:59:00,상품K,,김규민
1893,2019-03-17 23:42:00,상품K,,김지호
1118,2019-06-17 15:11:00,상품K,1100.0,김하준
1720,2019-07-02 04:52:00,상품K,,김도율
41,2019-05-24 21:39:00,상품K,1100.0,김지민
1753,2019-05-06 22:28:00,상품K,1100.0,김하진
921,2019-03-29 22:27:00,상품K,1100.0,김지완
1087,2019-06-23 21:12:00,상품K,1100.0,김은찬
2709,2019-05-25 01:28:00,상품K,1100.0,김서율
393,2019-01-21 22:23:00,상품K,1100.0,김우주
2437,2019-04-29 17:05:00,상품K,1100.0,김성윤
1097,2019-05-22 00:13:00,상품K,,김태인
911,2019-01-26 17:01:00,상품K,1100.0,김찬우
1889,2019-06-10 17:00:00,상품K,1100.0,김준후
1940,2019-05-05 19:21:00,상품K,1100.0,김태양
1176,2019-06-03 09:06:00,상품K,1100.0,김범준
836,2019-04-08 07:49:00,상품K,1100.0,김수현
178,2019-04-15 19:36:00,상품K,,김현승
1884,2019-01-09 04:10:00,상품K,,김서후
1712,2019-03-28 05:23:00,상품K,1100.0,김주원
1088,2019-02-24 07:41:00,상품K,1100.0,김윤재
1922,2019-01-12 12:46:00,상품K,1100.0,김하랑
1014,2019-04-21 11:00:00,상품K,1100.0,김유준
2832,2019-03-21 08:38:00,상품K,1100.0,김유준
1970,2019-07-23 11:00:00,상품K,1100.0,김유준
800,2019-06-08 16:39:00,상품K,1100.0,김도훈
1046,2019-05-09 00:04:00,상품K,1100.0,김상민
2374,2019-03-10 21:55:00,상품K,1100.0,김도훈
2780,2019-04-08 09:54:00,상품K,1100.0,김주현
1817,2019-01-01 07:57:00,상품K,1100.0,김태우
386,2019-06-17 05:08:00,상품K,1100.0,김상현
942,2019-04-02 16:05:00,상품K,,김민호
196,2019-07-17 02:53:00,상품K,1100.0,김태영
1041,2019-07-03 17:02:00,상품K,1100.0,김강현
2813,2019-06-11 01:17:00,상품K,1100.0,김정민
100,2019-06-26 00:06:00,상품K,1100.0,김재윤
783,2019-04-27 21:24:00,상품K,,김지호
1719,2019-03-31 09:37:00,상품K,1100.0,김승우
388,2019-05-19 00:13:00,상품K,,김하윤
2745,2019-02-13 09:13:00,상품K,1100.0,김지민
896,2019-05-18 04:25:00,상품K,1100.0,김유찬
2716,2019-03-08 01:10:00,상품K,1100.0,김시율
2719,2019-02-16 20:15:00,상품K,1100.0,김민혁
2434,2019-02-03 00:52:00,상품K,1100.0,김은우
2829,2019-03-28 19:30:00,상품K,1100.0,김지율
1931,2019-06-25 13:59:00,상품K,1100.0,김현성
1128,2019-01-08 03:45:00,상품K,,김은호
2724,2019-04-06 14:49:00,상품K,1100.0,김준영
784,2019-02-24 09:12:00,상품K,1100.0,김현민
2928,2019-02-09 11:56:00,상품K,1100.0,김지율
1315,2019-03-15 13:47:00,상품K,1100.0,김한결
1527,2019-01-14 18:45:00,상품K,1100.0,김성우
527,2019-07-24 08:57:00,상품K,1100.0,김주혁
2094,2019-02-06 00:38:00,상품K,,김성빈
2308,2019-04-17 18:43:00,상품K,1100.0,김서윤
1534,2019-02-03 19:57:00,상품K,1100.0,정준기
548,2019-01-21 21:10:00,상품K,1100.0,김승후
2184,2019-07-27 07:36:00,상품K,,김현민
2224,2019-01-05 07:30:00,상품K,1100.0,김하율
2947,2019-03-02 18:15:00,상품K,1100.0,김민찬
2147,2019-06-08 14:08:00,상품K,1100.0,김승준
2667,2019-02-18 12:19:00,상품K,1100.0,김유찬
1629,2019-05-04 14:09:00,상품K,1100.0,김지훈
2528,2019-01-14 04:53:00,상품K,,김승주
499,2019-03-19 21:51:00,상품K,1100.0,김시온
289,2019-05-28 20:37:00,상품K,1100.0,김지훈
2666,2019-07-28 07:19:00,상품K,1100.0,김태영
1605,2019-05-30 22:26:00,상품K,1100.0,김원준
85,2019-01-12 05:17:00,상품K,1100.0,김태윤
148,2019-07-17 20:15:00,상품K,,김은혁
1502,2019-01-01 17:39:00,상품K,1100.0,김동우
1620,2019-04-14 03:24:00,상품K,1100.0,김준형
2899,2019-02-10 02:50:00,상품K,1100.0,김민준
2671,2019-06-27 08:53:00,상품K,1100.0,김하준
2964,2019-01-22 07:54:00,상품K,1100.0,김상현
486,2019-05-15 22:11:00,상품K,1100.0,김서후
532,2019-05-30 09:47:00,상품K,1100.0,김태민
1331,2019-04-07 11:15:00,상품K,1100.0,김수호
2276,2019-03-14 11:03:00,상품K,1100.0,김지용
1360,2019-06-26 19:07:00,상품K,1100.0,김준우
1556,2019-02-24 04:18:00,상품K,1100.0,김지오
272,2019-07-16 11:18:00,상품K,1100.0,김재원
477,2019-03-25 02:25:00,상품K,1100.0,김준호
2066,2019-02-20 23:03:00,상품K,,김준형
1445,2019-01-21 13:05:00,상품K,1100.0,김규민
2288,2019-01-06 16:34:00,상품K,1100.0,정도형
623,2019-06-01 08:38:00,상품K,1100.0,김서진
2259,2019-02-19 19:42:00,상품K,1100.0,김우주
2902,2019-04-05 08:17:00,상품K,1100.0,김태양
715,2019-01-30 08:14:00,상품K,1100.0,김성훈
2046,2019-06-01 17:16:00,상품K,1100.0,김도원
2601,2019-05-14 03:13:00,상품K,1100.0,김수현
670,2019-02-07 15:38:00,상품K,1100.0,김태훈
582,2019-05-13 01:01:00,상품K,1100.0,김시환
1555,2019-01-31 04:56:00,상품K,1100.0,김연호
308,2019-05-11 20:51:00,상품K,1100.0,정준기
1505,2019-07-13 10:26:00,상품K,1100.0,김준혁
1543,2019-02-11 19:12:00,상품K,,정도형
1353,2019-01-02 13:31:00,상품K,1100.0,김건희
2104,2019-02-24 04:43:00,상품K,1100.0,김하윤
2987,2019-01-04 13:05:00,상품K,,김정훈
1488,2019-07-29 21:50:00,상품K,1100.0,김윤우
2099,2019-07-17 23:00:00,상품K,1100.0,김시현
302,2019-01-19 22:20:00,상품K,1100.0,김재희
2043,2019-04-10 03:13:00,상품K,1100.0,김대현
2295,2019-01-29 21:06:00,상품L,,김승민
1661,2019-03-06 12:22:00,상품L,1200.0,김시온
760,2019-06-18 11:32:00,상품L,1200.0,김승민
746,2019-02-02 11:23:00,상품L,1200.0,김강민
2027,2019-03-23 23:11:00,상품L,1200.0,김주호
1253,2019-04-12 20:58:00,상품L,1200.0,김지성
740,2019-06-06 15:39:00,상품L,1200.0,김유빈
773,2019-06-11 02:39:00,상품L,1200.0,김민우
2459,2019-06-26 02:02:00,상품L,1200.0,김라온
2004,2019-05-13 17:35:00,상품L,1200.0,김승윤
1607,2019-06-14 03:46:00,상품L,1200.0,김예준
2701,2019-04-18 00:28:00,상품L,1200.0,김민혁
2436,2019-01-20 18:49:00,상품L,1200.0,김우진
2060,2019-01-09 15:24:00,상품L,1200.0,김서후
137,2019-07-24 22:05:00,상품L,1200.0,김재훈
2058,2019-01-30 06:07:00,상품L,1200.0,김지완
1688,2019-04-09 20:11:00,상품L,1200.0,김예준
1187,2019-03-03 04:02:00,상품L,1200.0,김주혁
1192,2019-01-25 20:00:00,상품L,1200.0,정우석
1974,2019-06-28 15:15:00,상품L,,김성빈
240,2019-07-01 21:18:00,상품L,1200.0,김하민
1291,2019-04-03 03:43:00,상품L,1200.0,김은혁
2354,2019-06-01 21:13:00,상품L,1200.0,김정현
1262,2019-02-11 11:33:00,상품L,1200.0,김현민
1953,2019-05-31 17:32:00,상품L,1200.0,김찬우
325,2019-01-02 11:36:00,상품L,1200.0,김지혁
649,2019-07-10 02:42:00,상품L,1200.0,김주환
1659,2019-07-11 15:21:00,상품L,1200.0,김진우
1964,2019-04-05 21:10:00,상품L,1200.0,김규민
2082,2019-07-15 11:36:00,상품L,1200.0,김정현
1697,2019-01-09 14:00:00,상품L,1200.0,김은호
1925,2019-07-13 02:24:00,상품L,1200.0,김태영
1565,2019-07-25 07:57:00,상품L,1200.0,김재영
2938,2019-05-24 14:07:00,상품L,1200.0,김동건
855,2019-06-25 13:52:00,상품L,1200.0,김주영
301,2019-04-17 22:50:00,상품L,1200.0,김수호
2841,2019-03-27 11:33:00,상품L,1200.0,김정민
2920,2019-03-02 00:56:00,상품L,1200.0,김범준
661,2019-01-30 09:40:00,상품L,,김도율
1267,2019-01-05 03:03:00,상품L,1200.0,김대현
1702,2019-04-08 23:11:00,상품L,,김윤서
232,2019-02-15 00:30:00,상품L,1200.0,김민재
862,2019-04-04 18:20:00,상품L,1200.0,김윤찬
2270,2019-05-24 06:45:00,상품L,1200.0,김지오
1323,2019-02-14 23:47:00,상품L,1200.0,김민기
160,2019-03-07 08:13:00,상품L,1200.0,김승민
2443,2019-05-09 04:41:00,상품L,,김재우
436,2019-05-21 00:51:00,상품L,1200.0,김수민
832,2019-06-15 18:17:00,상품L,1200.0,김호준
2687,2019-04-02 18:07:00,상품L,1200.0,김건희
2684,2019-03-12 15:39:00,상품L,1200.0,김우진
2032,2019-06-21 21:38:00,상품L,1200.0,김준수
677,2019-05-30 20:54:00,상품L,,김시환
861,2019-03-24 09:28:00,상품L,1200.0,김하준
807,2019-01-07 14:54:00,상품L,1200.0,김재현
2675,2019-01-11 21:25:00,상품L,1200.0,김주혁
287,2019-06-06 14:14:00,상품L,1200.0,김시우
883,2019-01-18 10:33:00,상품L,1200.0,김재윤
2390,2019-07-31 23:05:00,상품L,1200.0,김주혁
1008,2019-07-14 08:24:00,상품L,1200.0,김우준
2731,2019-03-12 07:26:00,상품L,1200.0,김범준
2622,2019-01-07 16:25:00,상품L,1200.0,김민준
1025,2019-07-02 23:56:00,상품L,1200.0,김유진
1131,2019-01-05 12:59:00,상품L,1200.0,김재혁
2827,2019-03-08 19:47:00,상품L,1200.0,김호준
2725,2019-07-18 21:48:00,상품L,1200.0,김지오
2572,2019-05-13 23:38:00,상품L,1200.0,김승후
1521,2019-01-01 23:51:00,상품L,1200.0,김성빈
11,2019-06-08 11:32:00,상품L,1200.0,김도윤
1826,2019-02-15 17:40:00,상품L,1200.0,김우영
76,2019-06-10 18:21:00,상품L,,김지한
1530,2019-04-22 17:30:00,상품L,,김다온
1829,2019-03-01 19:20:00,상품L,,김민서
2191,2019-02-03 06:17:00,상품L,1200.0,김범준
2789,2019-03-26 10:08:00,상품L,1200.0,김우준
889,2019-07-05 11:48:00,상품L,1200.0,김재희
456,2019-07-01 05:34:00,상품L,1200.0,김태현
1013,2019-02-01 02:08:00,상품L,1200.0,김원준
1019,2019-05-30 19:49:00,상품L,1200.0,김유준
2834,2019-06-11 03:30:00,상품L,1200.0,김규민
1368,2019-03-29 09:55:00,상품L,,김은율
2156,2019-04-29 05:35:00,상품L,1200.0,김지한
276,2019-03-06 18:26:00,상품L,1200.0,김준서
2371,2019-05-04 18:39:00,상품L,1200.0,김규민
1906,2019-05-19 07:30:00,상품L,1200.0,김재원
1879,2019-03-02 01:53:00,상품L,1200.0,김동현
2820,2019-04-16 03:10:00,상품L,1200.0,김유찬
518,2019-07-03 12:43:00,상품L,1200.0,김도하
2243,2019-07-02 06:05:00,상품L,1200.0,김민우
1055,2019-06-12 13:57:00,상품L,,김준수
2582,2019-04-14 04:16:00,상품L,1200.0,김현진
2982,2019-02-18 16:53:00,상품L,1200.0,김민서
1106,2019-01-08 04:31:00,상품L,1200.0,김시윤
2751,2019-02-25 21:04:00,상품L,1200.0,김예찬
1102,2019-01-02 13:52:00,상품L,1200.0,김현성
2597,2019-03-05 07:18:00,상품L,1200.0,김은호
1101,2019-01-07 07:25:00,상품L,1200.0,김성준
384,2019-03-24 21:26:00,상품L,1200.0,김규현
2970,2019-03-15 11:17:00,상품L,1200.0,김시훈
1406,2019-03-23 20:08:00,상품L,1200.0,김지한
1504,2019-02-10 15:53:00,상품L,1200.0,김주영
1404,2019-02-20 10:23:00,상품L,1200.0,김성우
1078,2019-07-01 15:43:00,상품L,1200.0,김현준
2588,2019-03-07 16:03:00,상품L,1200.0,김윤우
2411,2019-05-02 03:54:00,상품L,1200.0,김지민
2976,2019-07-11 00:11:00,상품L,1200.0,김윤찬
570,2019-01-27 22:43:00,상품L,1200.0,김현석
152,2019-04-14 20:59:00,상품L,1200.0,김성준
267,2019-04-01 08:16:00,상품L,1200.0,김도윤
2010,2019-05-12 06:20:00,상품L,1200.0,김승빈
818,2019-01-25 00:44:00,상품M,1300.0,김지완
2608,2019-02-11 07:39:00,상품M,1300.0,김시우
2869,2019-07-04 10:24:00,상품M,1300.0,김승환
816,2019-06-12 06:05:00,상품M,1300.0,김라온
819,2019-01-27 08:41:00,상품M,1300.0,김수호
364,2019-03-15 19:22:00,상품M,1300.0,김한결
2742,2019-06-15 09:10:00,상품M,1300.0,김지원
59,2019-06-29 10:30:00,상품M,1300.0,김준수
58,2019-02-01 02:17:00,상품M,1300.0,김윤성
1377,2019-03-05 06:57:00,상품M,1300.0,김태민
2734,2019-07-11 20:03:00,상품M,,김시온
1370,2019-05-30 09:20:00,상품M,1300.0,김지오
758,2019-05-09 08:39:00,상품M,1300.0,김준성
683,2019-02-04 23:40:00,상품M,1300.0,김재희
686,2019-01-15 19:05:00,상품M,1300.0,김하진
687,2019-06-18 18:59:00,상품M,1300.0,김은호
1342,2019-03-04 04:15:00,상품M,1300.0,김재희
712,2019-03-22 08:38:00,상품M,1300.0,김지혁
306,2019-06-16 00:41:00,상품M,,김태민
720,2019-02-25 09:28:00,상품M,,김가온
1328,2019-06-02 03:50:00,상품M,1300.0,김예성
2895,2019-02-10 21:06:00,상품M,1300.0,김우진
1319,2019-02-04 09:09:00,상품M,1300.0,김윤우
757,2019-04-08 20:59:00,상품M,1300.0,김준후
349,2019-01-09 09:24:00,상품M,1300.0,김주현
673,2019-03-24 08:21:00,상품M,1300.0,김민재
2757,2019-05-19 22:36:00,상품M,1300.0,김경민
481,2019-05-12 13:06:00,상품M,1300.0,김지오
1064,2019-07-03 07:49:00,상품M,1300.0,김현성
1309,2019-05-02 00:06:00,상품M,1300.0,김지후
483,2019-04-16 09:06:00,상품M,1300.0,김하민
2989,2019-05-19 03:20:00,상품M,1300.0,김태훈
2995,2019-06-22 04:03:00,상품M,1300.0,김재원
293,2019-02-05 12:57:00,상품M,1300.0,김윤찬
1430,2019-05-25 17:11:00,상품M,1300.0,김민찬
1451,2019-04-20 23:13:00,상품M,1300.0,김영준
606,2019-01-21 23:19:00,상품M,1300.0,김라온
586,2019-06-29 00:25:00,상품M,,김민석
1435,2019-03-19 04:32:00,상품M,1300.0,김재호
2730,2019-06-26 19:02:00,상품M,1300.0,김주영
460,2019-03-29 13:32:00,상품M,1300.0,김승호
1215,2019-01-17 07:34:00,상품M,1300.0,김주안
319,2019-07-04 08:40:00,상품M,1300.0,김승현
874,2019-04-07 21:07:00,상품M,1300.0,김하랑
71,2019-03-12 02:01:00,상품M,1300.0,김성빈
1236,2019-05-08 18:58:00,상품M,1300.0,김준석
937,2019-06-11 18:51:00,상품M,1300.0,김수혁
2800,2019-07-17 02:03:00,상품M,1300.0,김예찬
1230,2019-04-07 05:33:00,상품M,1300.0,김시완
2683,2019-03-08 04:32:00,상품M,1300.0,김서준
1223,2019-06-15 02:23:00,상품M,1300.0,김도훈
334,2019-06-08 12:02:00,상품M,1300.0,김승우
2942,2019-02-24 01:12:00,상품M,1300.0,김은성
339,2019-06-05 23:50:00,상품M,1300.0,김재혁
1069,2019-04-20 22:59:00,상품M,1300.0,김현서
1302,2019-05-13 08:29:00,상품M,1300.0,김영준
985,2019-01-12 19:06:00,상품M,1300.0,정영훈
2876,2019-05-23 00:16:00,상품M,1300.0,김규현
2135,2019-01-18 23:59:00,상품M,1300.0,김정후
2062,2019-01-25 04:22:00,상품M,1300.0,김지환
2548,2019-07-30 02:42:00,상품M,1300.0,김건우
426,2019-01-23 08:23:00,상품M,1300.0,김찬영
1531,2019-04-22 08:04:00,상품M,1300.0,김지환
1843,2019-02-14 06:34:00,상품M,1300.0,김하진
1833,2019-01-27 17:30:00,상품M,1300.0,김상현
2310,2019-01-11 08:20:00,상품M,1300.0,김승훈
2005,2019-02-17 12:35:00,상품M,,김유준
2356,2019-06-26 04:19:00,상품M,1300.0,김민호
1909,2019-06-18 21:06:00,상품M,1300.0,김태경
2391,2019-01-26 20:41:00,상품M,1300.0,김재우
2196,2019-06-17 02:37:00,상품M,1300.0,김지안
1992,2019-03-23 19:05:00,상품M,1300.0,김우준
2029,2019-07-23 04:13:00,상품M,1300.0,김승원
1624,2019-05-13 07:59:00,상품M,1300.0,김주혁
107,2019-03-02 01:53:00,상품M,1300.0,김동건
2401,2019-05-06 22:14:00,상품M,1300.0,김성준
129,2019-07-03 14:50:00,상품M,1300.0,김수호
1839,2019-03-21 23:33:00,상품M,1300.0,김윤찬
1838,2019-03-12 08:23:00,상품M,1300.0,김재호
2519,2019-03-25 09:47:00,상품M,1300.0,김은혁
1885,2019-06-21 02:03:00,상품M,1300.0,김윤호
1788,2019-05-03 00:13:00,상품M,,김서준
1729,2019-04-26 23:50:00,상품M,1300.0,김민기
1740,2019-04-07 02:15:00,상품M,1300.0,김민찬
162,2019-03-05 08:05:00,상품M,1300.0,김수호
2023,2019-03-05 08:16:00,상품M,1300.0,김지완
1579,2019-04-05 11:59:00,상품M,1300.0,김승민
1749,2019-07-26 15:18:00,상품M,1300.0,김준우
2870,2019-03-31 20:04:00,상품M,1300.0,김이안
381,2019-03-17 22:08:00,상품M,1300.0,김영준
1349,2019-07-24 00:28:00,상품M,1300.0,김윤호
2466,2019-01-16 20:21:00,상품M,,김태경
2328,2019-03-28 20:27:00,상품M,1300.0,김영준
197,2019-02-25 12:01:00,상품M,1300.0,김수혁
1774,2019-05-07 15:25:00,상품M,1300.0,김지안
1926,2019-01-19 11:16:00,상품M,,김성윤
2162,2019-01-17 12:44:00,상품M,1300.0,김우찬
1615,2019-02-22 19:51:00,상품M,1300.0,김현우
1613,2019-05-03 03:03:00,상품M,1300.0,김시우
